transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN107997,INV2490,100007,SIP,21103.08,2024-02-23,Verified,Rajasthan
TXN107607,INV2211,100008,Redemption,193722.12,2025-05-29,Verified,Maharashtra
TXN103953,INV1974,100010,SIP,7823.52,2026-04-18,Verified,Maharashtra
TXN106402,INV4302,100016,Lumpsum,482959.61,2024-03-07,Verified,Telangana
TXN109139,INV1999,100015,Lumpsum,15822.46,2024-06-10,Verified,Karnataka
TXN110818,INV1863,100012,Lumpsum,495100.88,2024-01-10,Verified,Karnataka
TXN101809,INV1464,100016,Lumpsum,322647.18,2026-01-03,Verified,Delhi
TXN106239,INV2576,100003,SIP,5050.41,2025-10-31,Verified,West Bengal
TXN112051,INV1985,100003,Lumpsum,34354.21,2026-04-18,Verified,Kerala
TXN107352,INV4436,100010,Redemption,19482.75,2026-01-18,Verified,Uttar Pradesh
TXN106023,INV4841,100020,Lumpsum,119116.7,2025-11-28,Verified,Rajasthan
TXN113507,INV1994,100001,SIP,11391.18,2025-02-16,Verified,Maharashtra
TXN114383,INV3635,100001,SIP,20462.22,2025-05-09,Verified,West Bengal
TXN105064,INV1379,100007,SIP,18299.83,2024-07-01,Rejected,Karnataka
TXN114987,INV3537,100011,Redemption,255481.19,2024-03-25,Pending,Telangana
TXN105255,INV3108,100014,SIP,2958.64,2024-01-08,Verified,Delhi
TXN103562,INV4631,100011,SIP,17519.47,2025-07-27,Verified,Uttar Pradesh
TXN101720,INV4642,100018,Redemption,210442.29,2025-02-09,Verified,Delhi
TXN108450,INV1214,100025,SIP,7808.17,2026-01-28,Verified,Karnataka
TXN105371,INV1249,100025,Lumpsum,420214.7,2025-06-17,Verified,Kerala
TXN107289,INV2125,100003,Lumpsum,221064.2,2024-08-26,Pending,Gujarat
TXN102373,INV3157,100017,Redemption,221578.5,2025-05-21,Verified,Delhi
TXN109261,INV4216,100008,Lumpsum,203574.15,2024-10-06,Verified,Karnataka
TXN108792,INV4638,100013,SIP,18856.82,2024-01-23,Verified,Tamil Nadu
TXN112811,INV2885,100010,SIP,22203.9,2024-11-25,Verified,Maharashtra
TXN112465,INV4173,100012,SIP,17198.67,2025-01-28,Verified,Uttar Pradesh
TXN101681,INV3881,100022,SIP,23832.61,2024-06-07,Verified,Delhi
TXN114084,INV4077,100002,Lumpsum,336750.57,2024-07-11,Verified,Maharashtra
TXN103454,INV1489,100017,Redemption,16068.94,2026-05-03,Verified,Maharashtra
TXN111567,INV1360,100023,SIP,17380.68,2025-06-25,Verified,Uttar Pradesh
TXN109641,INV2426,100006,Redemption,281073.77,2026-01-14,Verified,Maharashtra
TXN114702,INV1392,100011,Redemption,237406.94,2025-03-15,Pending,Uttar Pradesh
TXN106960,INV4159,100022,SIP,20606.86,2026-06-17,Verified,West Bengal
TXN101956,INV2278,100018,Redemption,108391.93,2024-05-20,Verified,Delhi
TXN106793,INV2150,100003,SIP,18023.59,2024-04-20,Verified,West Bengal
TXN105208,INV2539,100007,SIP,3839.08,2026-05-24,Verified,West Bengal
TXN106389,INV2577,100008,Redemption,276044.43,2026-04-28,Verified,Maharashtra
TXN101046,INV2756,100020,SIP,23198.54,2026-05-22,Verified,West Bengal
TXN100793,INV1141,100022,SIP,17654.57,2026-01-26,Verified,Kerala
TXN107390,INV2583,100006,SIP,764.32,2024-02-13,Pending,Tamil Nadu
TXN111595,INV4259,100021,SIP,10711.37,2026-03-30,Verified,Rajasthan
TXN109659,INV3393,100021,Redemption,290599.05,2026-11-03,Verified,West Bengal
TXN105715,INV1231,100005,SIP,18950.54,2025-09-26,Verified,West Bengal
TXN113630,INV4378,100004,SIP,10500.02,2024-11-05,Verified,Gujarat
TXN108987,INV4274,100009,SIP,8420.87,2025-09-22,Verified,West Bengal
TXN103061,INV2975,100002,Lumpsum,343332.08,2024-12-31,Verified,Karnataka
TXN107696,INV4776,100010,Redemption,111931.51,2024-09-09,Pending,Gujarat
TXN112354,INV2664,100018,Redemption,177588.74,2024-01-13,Verified,Telangana
TXN109398,INV4252,100023,Redemption,12717.63,2026-06-12,Verified,Kerala
TXN108013,INV4891,100012,Lumpsum,384342.24,2024-01-09,Verified,Karnataka
TXN107636,INV3398,100014,SIP,5313.56,2026-06-14,Verified,Uttar Pradesh
TXN104874,INV2849,100005,Redemption,150007.1,2024-02-07,Verified,Delhi
TXN103688,INV3257,100025,SIP,3578.2,2025-05-15,Verified,Rajasthan
TXN108525,INV4036,100006,SIP,2333.4,2024-05-21,Verified,Uttar Pradesh
TXN114695,INV2179,100014,Lumpsum,296215.03,2024-05-10,Verified,Delhi
TXN109549,INV3297,100002,SIP,5343.14,2025-11-13,Verified,Tamil Nadu
TXN111461,INV3221,100022,SIP,3225.36,2026-04-05,Verified,Kerala
TXN114479,INV2937,100023,SIP,22658.74,2024-06-23,Verified,Kerala
TXN110477,INV1455,100006,Lumpsum,7783.33,2025-05-11,Verified,Karnataka
TXN105392,INV2906,100022,SIP,17536.77,2026-01-19,Pending,Maharashtra
TXN100532,INV3052,100011,SIP,14158.72,2024-09-11,Verified,West Bengal
TXN100815,INV3133,100011,SIP,18484.86,2025-02-03,Verified,Gujarat
TXN109630,INV1655,100017,SIP,10438.95,2026-03-13,Verified,West Bengal
TXN111418,INV1339,100006,Lumpsum,104246.05,2026-03-12,Verified,Delhi
TXN111719,INV2165,100021,Lumpsum,268851.28,2026-04-11,Verified,Gujarat
TXN110809,INV4175,100003,SIP,4580.44,2025-06-29,Verified,Kerala
TXN104487,INV1408,100004,Lumpsum,372002.85,2024-09-13,Verified,Delhi
TXN109212,INV4047,100022,Lumpsum,91679.83,2024-09-27,Verified,Uttar Pradesh
TXN109263,INV2223,100009,SIP,20201.46,2025-12-13,Verified,Gujarat
TXN104010,INV2431,100015,SIP,1782.83,2025-01-07,Pending,West Bengal
TXN107869,INV2198,100023,Lumpsum,252295.39,2026-04-29,Verified,Karnataka
TXN104154,INV4830,100017,SIP,1716.88,2026-03-04,Verified,Uttar Pradesh
TXN112048,INV3287,100009,SIP,9981.37,2025-05-30,Verified,Kerala
TXN105247,INV4330,100007,SIP,21510.32,2026-05-19,Verified,Rajasthan
TXN104976,INV1021,100001,SIP,16729.72,2024-04-20,Pending,Delhi
TXN100987,INV2376,100017,Lumpsum,84736.7,2024-01-31,Verified,West Bengal
TXN101248,INV3771,100013,Lumpsum,141068.12,2025-08-07,Verified,Maharashtra
TXN109871,INV3060,100018,Lumpsum,14161.15,2025-11-10,Rejected,Maharashtra
TXN105142,INV1798,100008,SIP,18679.8,2025-02-25,Verified,Uttar Pradesh
TXN110457,INV1037,100005,SIP,21035.23,2024-01-26,Verified,Gujarat
TXN114643,INV2217,100022,Lumpsum,176886.01,2025-06-29,Verified,Tamil Nadu
TXN109592,INV1892,100006,Lumpsum,290433.23,2025-12-22,Pending,Karnataka
TXN101751,INV1326,100001,SIP,2542.06,2026-04-25,Verified,Tamil Nadu
TXN103327,INV1930,100017,Lumpsum,85085.35,2025-09-03,Verified,West Bengal
TXN100268,INV2324,100022,Redemption,22682.13,2025-08-06,Verified,Telangana
TXN111865,INV3866,100015,Redemption,61928.54,2024-04-28,Pending,Maharashtra
TXN108691,INV4131,100014,Lumpsum,495263.69,2025-02-26,Verified,Maharashtra
TXN112504,INV2511,100001,Lumpsum,274903.65,2026-03-19,Verified,Karnataka
TXN111416,INV4906,100016,SIP,2711.19,2024-08-20,Rejected,Rajasthan
TXN110068,INV4712,100018,SIP,13821.77,2025-11-03,Verified,Kerala
TXN105301,INV4463,100010,Redemption,64173.15,2025-07-29,Verified,Telangana
TXN108466,INV2516,100010,SIP,813.78,2025-12-25,Verified,West Bengal
TXN109857,INV4600,100011,Lumpsum,126960.64,2026-05-20,Pending,Rajasthan
TXN100211,INV1296,100007,SIP,6816.73,2025-12-10,Pending,Kerala
TXN114334,INV3720,100016,SIP,20995.98,2025-06-26,Verified,Maharashtra
TXN107531,INV3850,100025,SIP,898.49,2024-01-21,Verified,Maharashtra
TXN104637,INV2635,100017,Lumpsum,130369.09,2024-08-28,Verified,Telangana
TXN107882,INV4766,100014,Lumpsum,415440.87,2025-07-03,Verified,Maharashtra
TXN111144,INV1503,100018,Lumpsum,416872.66,2025-10-06,Verified,Rajasthan
TXN102877,INV2378,100022,Redemption,208844.18,2026-01-14,Pending,Telangana
TXN112722,INV3668,100006,SIP,10345.27,2025-11-10,Verified,Karnataka
TXN108060,INV3142,100007,Lumpsum,348177.0,2024-03-10,Pending,Telangana
TXN106936,INV2169,100024,Lumpsum,464949.12,2025-05-30,Verified,Rajasthan
TXN114998,INV4615,100008,Redemption,245798.82,2025-09-18,Verified,Karnataka
TXN107346,INV4550,100011,SIP,7272.57,2025-05-11,Verified,West Bengal
TXN100986,INV2434,100012,SIP,22226.84,2024-08-29,Rejected,Tamil Nadu
TXN110024,INV4320,100025,Lumpsum,54032.54,2025-08-19,Verified,Gujarat
TXN107966,INV2367,100003,SIP,12785.22,2025-04-27,Verified,Telangana
TXN109780,INV4465,100006,Lumpsum,414326.47,2024-01-06,Verified,Maharashtra
TXN108447,INV4797,100008,SIP,1573.83,2025-01-22,Verified,Tamil Nadu
TXN113605,INV2066,100013,Redemption,93196.87,2024-02-24,Verified,Telangana
TXN113670,INV4075,100008,SIP,14571.1,2026-03-04,Verified,Kerala
TXN104209,INV1623,100020,SIP,11407.39,2026-05-07,Pending,Kerala
TXN102224,INV2547,100021,SIP,5457.91,2025-09-19,Verified,Karnataka
TXN101527,INV3187,100008,SIP,6890.47,2026-05-06,Verified,Maharashtra
TXN110596,INV2274,100007,SIP,9631.38,2024-12-19,Verified,Karnataka
TXN108641,INV4814,100011,SIP,17159.41,2025-11-27,Verified,Telangana
TXN113798,INV2254,100009,Redemption,118342.7,2026-01-03,Verified,Rajasthan
TXN111480,INV3228,100019,SIP,11555.18,2024-12-28,Verified,Gujarat
TXN100375,INV3071,100013,Lumpsum,239216.7,2024-04-16,Verified,West Bengal
TXN109500,INV3329,100016,SIP,8012.72,2026-05-09,Verified,Karnataka
TXN105139,INV3837,100019,SIP,8906.82,2024-03-01,Verified,Maharashtra
TXN101713,INV2483,100014,Lumpsum,93193.46,2025-01-03,Verified,Maharashtra
TXN100785,INV4744,100018,Redemption,218547.15,2026-02-13,Pending,Tamil Nadu
TXN101980,INV2128,100022,Lumpsum,9486.23,2025-03-20,Verified,Gujarat
TXN111698,INV1752,100022,Lumpsum,315944.72,2025-01-08,Verified,West Bengal
TXN101101,INV4048,100010,SIP,18875.84,2025-01-13,Verified,Maharashtra
TXN103297,INV2179,100018,Redemption,90136.55,2025-11-25,Verified,West Bengal
TXN114174,INV2496,100005,Lumpsum,385094.07,2025-06-26,Verified,Rajasthan
TXN102811,INV1733,100006,SIP,11614.21,2025-04-09,Verified,Karnataka
TXN106632,INV2195,100009,Lumpsum,102386.56,2025-01-04,Verified,Rajasthan
TXN108876,INV1023,100015,SIP,18174.41,2026-05-06,Verified,Delhi
TXN113574,INV1893,100002,SIP,21944.07,2025-04-23,Verified,Kerala
TXN109021,INV3112,100004,SIP,21673.79,2025-08-05,Verified,Karnataka
TXN113232,INV3257,100024,SIP,17919.37,2025-12-12,Verified,Rajasthan
TXN102994,INV2280,100001,Lumpsum,260412.12,2024-07-07,Verified,Tamil Nadu
TXN114707,INV3566,100016,Lumpsum,284634.29,2025-08-27,Verified,Uttar Pradesh
TXN105784,INV2491,100018,Redemption,138369.37,2025-11-24,Verified,West Bengal
TXN107892,INV4756,100006,Redemption,226975.08,2025-12-17,Verified,Karnataka
TXN106099,INV1031,100025,SIP,13999.51,2025-05-26,Verified,Rajasthan
TXN111893,INV3949,100022,SIP,23230.91,2024-11-16,Verified,Gujarat
TXN113869,INV4489,100023,SIP,2898.54,2024-11-07,Verified,Uttar Pradesh
TXN114141,INV1278,100015,SIP,6739.96,2025-12-29,Pending,West Bengal
TXN114803,INV1369,100013,SIP,15214.15,2025-01-29,Verified,Uttar Pradesh
TXN106807,INV3933,100016,Lumpsum,286931.04,2025-03-23,Rejected,Telangana
TXN110398,INV1650,100003,Lumpsum,195527.96,2024-01-26,Verified,Gujarat
TXN114611,INV2047,100009,Lumpsum,40175.53,2026-02-01,Verified,Delhi
TXN113901,INV3560,100010,SIP,9859.99,2025-12-10,Verified,Karnataka
TXN108218,INV1513,100025,SIP,15404.04,2026-06-23,Verified,Karnataka
TXN103135,INV1190,100021,SIP,12142.13,2025-06-29,Pending,Maharashtra
TXN113569,INV1005,100012,Redemption,76887.8,2025-07-25,Verified,Rajasthan
TXN103348,INV3727,100015,SIP,2627.49,2025-06-30,Verified,West Bengal
TXN108516,INV4118,100020,Lumpsum,146656.68,2024-08-23,Verified,West Bengal
TXN110709,INV4698,100024,SIP,22291.38,2024-01-09,Verified,Rajasthan
TXN111365,INV4794,100012,Lumpsum,323576.2,2025-10-19,Verified,Delhi
TXN102287,INV1878,100011,SIP,10195.89,2026-06-03,Verified,Rajasthan
TXN107796,INV2749,100003,SIP,22485.36,2025-01-02,Verified,Uttar Pradesh
TXN113070,INV3479,100007,SIP,8658.77,2025-05-26,Verified,Uttar Pradesh
TXN108306,INV4471,100004,Lumpsum,472890.0,2024-05-03,Verified,West Bengal
TXN108835,INV1206,100003,Lumpsum,216716.51,2025-11-29,Verified,Kerala
TXN113804,INV2403,100003,SIP,12138.18,2024-09-17,Verified,West Bengal
TXN103196,INV1163,100003,SIP,14761.64,2025-11-12,Pending,Tamil Nadu
TXN109208,INV2541,100008,Lumpsum,240401.58,2024-03-15,Verified,West Bengal
TXN101772,INV4850,100008,SIP,24492.85,2024-06-05,Verified,Tamil Nadu
TXN108330,INV2784,100025,Redemption,278149.29,2024-04-23,Verified,Gujarat
TXN114627,INV3087,100024,SIP,18401.62,2025-10-20,Verified,Rajasthan
TXN100371,INV1189,100025,Redemption,90991.68,2024-11-03,Verified,West Bengal
TXN107324,INV4313,100023,SIP,11063.53,2026-03-30,Pending,West Bengal
TXN102532,INV2887,100007,SIP,14698.71,2025-04-23,Verified,West Bengal
TXN106068,INV4615,100014,SIP,16801.97,2024-10-30,Verified,Karnataka
TXN103107,INV4603,100019,SIP,13247.81,2025-03-23,Verified,Karnataka
TXN112375,INV4122,100015,SIP,8613.4,2024-11-20,Pending,Rajasthan
TXN111661,INV1834,100022,Redemption,213139.53,2025-07-21,Verified,Tamil Nadu
TXN108390,INV3675,100004,Redemption,206991.76,2024-06-28,Rejected,Uttar Pradesh
TXN111068,INV3375,100014,Lumpsum,326656.96,2026-04-24,Verified,Uttar Pradesh
TXN113599,INV4218,100017,SIP,10801.27,2025-07-15,Verified,Maharashtra
TXN104415,INV2769,100014,SIP,3495.2,2025-05-31,Verified,Telangana
TXN109066,INV2900,100009,Lumpsum,492831.66,2026-05-28,Verified,Tamil Nadu
TXN108759,INV4243,100003,Lumpsum,478547.73,2025-07-31,Verified,Uttar Pradesh
TXN100592,INV3720,100010,SIP,8997.66,2025-10-07,Verified,Tamil Nadu
TXN110246,INV3891,100005,Lumpsum,294166.22,2026-05-05,Verified,Tamil Nadu
TXN100339,INV4203,100011,Lumpsum,283448.81,2024-04-09,Pending,Maharashtra
TXN113119,INV4624,100016,Redemption,116567.0,2025-08-26,Verified,Karnataka
TXN105456,INV2040,100023,Lumpsum,63455.42,2025-05-30,Verified,Maharashtra
TXN105144,INV2020,100014,SIP,22148.29,2025-09-02,Verified,Tamil Nadu
TXN109520,INV1822,100015,SIP,17859.05,2024-04-23,Verified,Gujarat
TXN113423,INV1824,100013,SIP,4747.26,2024-03-03,Verified,Uttar Pradesh
TXN113835,INV4400,100009,Lumpsum,91514.86,2024-02-14,Verified,Delhi
TXN109621,INV2120,100019,SIP,1675.5,2024-09-22,Verified,Uttar Pradesh
TXN100729,INV1446,100014,SIP,17852.78,2025-04-21,Verified,West Bengal
TXN113126,INV2661,100007,SIP,8128.14,2026-04-26,Verified,West Bengal
TXN113651,INV2558,100007,Lumpsum,144836.13,2026-04-03,Pending,Maharashtra
TXN109925,INV4767,100022,SIP,13311.54,2025-12-30,Verified,Maharashtra
TXN101176,INV1347,100008,SIP,9026.95,2024-11-20,Verified,Telangana
TXN102088,INV2691,100020,Lumpsum,405580.35,2025-10-07,Rejected,West Bengal
TXN102833,INV2379,100007,SIP,22405.39,2024-07-10,Verified,Rajasthan
TXN102181,INV3765,100002,Lumpsum,379007.5,2024-09-23,Verified,Maharashtra
TXN104419,INV1709,100020,Redemption,190942.48,2024-08-25,Verified,Karnataka
TXN111309,INV4968,100017,SIP,5845.09,2025-05-28,Verified,West Bengal
TXN111543,INV3047,100024,SIP,23633.47,2026-03-06,Verified,Gujarat
TXN114889,INV1956,100003,Lumpsum,147384.14,2024-11-07,Verified,Karnataka
TXN112073,INV4447,100010,SIP,8912.59,2024-04-22,Verified,Kerala
TXN100394,INV4540,100015,Redemption,175232.89,2024-12-01,Rejected,Telangana
TXN108301,INV4747,100017,SIP,3543.84,2026-01-10,Verified,Telangana
TXN101226,INV3039,100015,Redemption,129316.6,2024-08-25,Verified,Uttar Pradesh
TXN101860,INV1536,100017,Lumpsum,143268.85,2024-02-24,Pending,Uttar Pradesh
TXN113260,INV3498,100023,SIP,4329.11,2026-04-12,Verified,Uttar Pradesh
TXN102927,INV2071,100001,Redemption,44352.89,2024-02-22,Verified,Tamil Nadu
TXN114106,INV3089,100014,Lumpsum,66986.84,2026-04-04,Verified,Gujarat
TXN104616,INV3582,100007,SIP,11332.2,2024-01-29,Pending,Telangana
TXN109728,INV4438,100022,Lumpsum,192218.51,2025-03-01,Verified,Maharashtra
TXN111088,INV3872,100004,SIP,5052.6,2024-02-17,Verified,Kerala
TXN108886,INV4230,100023,SIP,21031.87,2025-05-20,Verified,Uttar Pradesh
TXN102501,INV3954,100008,SIP,14109.59,2024-09-24,Verified,Telangana
TXN114761,INV3875,100012,Lumpsum,247011.79,2024-09-26,Pending,Maharashtra
TXN101983,INV1123,100022,Lumpsum,9894.49,2024-07-26,Verified,Tamil Nadu
TXN104970,INV3931,100023,SIP,10109.4,2025-10-24,Verified,Rajasthan
TXN106427,INV2703,100019,SIP,3705.68,2024-03-19,Verified,Rajasthan
TXN102334,INV4000,100002,Lumpsum,227683.02,2024-08-01,Pending,Maharashtra
TXN102354,INV2283,100022,SIP,7155.21,2025-04-09,Verified,Delhi
TXN106293,INV4655,100017,Lumpsum,469451.28,2026-05-10,Verified,West Bengal
TXN102494,INV2515,100013,SIP,18066.47,2025-10-01,Verified,Telangana
TXN102531,INV4791,100025,SIP,8239.92,2025-01-31,Verified,Karnataka
TXN106955,INV1196,100014,SIP,11152.68,2024-10-17,Verified,Kerala
TXN103282,INV2676,100010,SIP,6387.63,2024-08-17,Verified,Gujarat
TXN114848,INV1210,100011,Lumpsum,268144.54,2026-02-20,Verified,Telangana
TXN104512,INV2647,100010,SIP,10867.18,2025-04-16,Verified,Delhi
TXN110490,INV4313,100018,Lumpsum,222021.17,2025-09-16,Verified,West Bengal
TXN105912,INV4981,100011,Lumpsum,485503.46,2024-06-19,Verified,Rajasthan
TXN106031,INV3310,100018,Lumpsum,152222.47,2025-02-13,Verified,Rajasthan
TXN101815,INV1653,100016,Lumpsum,492820.65,2024-01-15,Verified,Gujarat
TXN109102,INV4382,100012,Redemption,83360.44,2024-03-23,Pending,Telangana
TXN114337,INV3881,100017,SIP,6084.16,2024-09-12,Pending,Rajasthan
TXN104684,INV4891,100010,SIP,10810.21,2024-10-28,Verified,Kerala
TXN105733,INV1548,100021,Lumpsum,396964.11,2025-05-05,Verified,Uttar Pradesh
TXN102343,INV2132,100025,SIP,23511.57,2025-04-11,Verified,Delhi
TXN109455,INV2767,100019,SIP,3092.85,2025-02-26,Verified,Telangana
TXN112272,INV4659,100016,SIP,17324.14,2024-05-01,Verified,Telangana
TXN114305,INV4052,100006,Redemption,194579.45,2024-02-05,Verified,Telangana
TXN112825,INV3228,100001,SIP,5202.95,2025-06-10,Verified,Telangana
TXN106728,INV3996,100012,SIP,7955.27,2025-05-06,Verified,Karnataka
TXN109508,INV4192,100023,SIP,22691.43,2025-07-25,Verified,Delhi
TXN106502,INV2553,100001,Lumpsum,397713.21,2024-04-03,Verified,Uttar Pradesh
TXN108325,INV3289,100007,SIP,21056.04,2024-02-17,Verified,Delhi
TXN112069,INV2010,100024,Redemption,195955.41,2026-04-21,Verified,Telangana
TXN107096,INV4557,100001,Redemption,187369.1,2025-03-11,Verified,Karnataka
TXN105972,INV3868,100015,Redemption,93343.71,2026-03-30,Verified,Rajasthan
TXN103914,INV1412,100001,Lumpsum,26576.84,2025-01-23,Verified,West Bengal
TXN102690,INV3358,100005,Lumpsum,348127.57,2025-10-19,Verified,Maharashtra
TXN113354,INV2163,100003,Lumpsum,222477.69,2025-11-25,Verified,Gujarat
TXN105054,INV2974,100008,Redemption,146204.84,2025-06-06,Pending,Kerala
TXN114528,INV3930,100023,SIP,20874.82,2025-01-06,Verified,Delhi
TXN102933,INV2847,100007,Lumpsum,421042.33,2025-08-06,Verified,Tamil Nadu
TXN100506,INV3060,100017,Redemption,289603.07,2024-09-07,Verified,West Bengal
TXN106340,INV2287,100002,Redemption,264805.02,2024-10-02,Verified,Uttar Pradesh
TXN105476,INV1914,100025,Lumpsum,353417.4,2025-07-03,Verified,Gujarat
TXN114603,INV2649,100020,Lumpsum,413875.62,2024-03-17,Verified,Maharashtra
TXN103543,INV2602,100016,Redemption,253497.51,2024-08-08,Verified,Tamil Nadu
TXN111076,INV4901,100011,SIP,23708.78,2024-06-02,Pending,Delhi
TXN110236,INV4265,100010,SIP,7482.58,2024-02-05,Verified,Rajasthan
TXN109114,INV3546,100024,SIP,23818.48,2025-07-28,Rejected,Tamil Nadu
TXN101447,INV3628,100006,SIP,17669.66,2026-05-28,Verified,Delhi
TXN107751,INV4447,100009,SIP,15602.11,2025-05-28,Verified,Karnataka
TXN111140,INV3256,100005,Lumpsum,432052.0,2024-11-07,Verified,Rajasthan
TXN106604,INV2369,100014,SIP,13762.47,2025-07-20,Verified,Maharashtra
TXN107536,INV4608,100005,SIP,5486.6,2024-04-15,Rejected,Kerala
TXN108227,INV4192,100009,SIP,3140.99,2024-10-11,Verified,Karnataka
TXN105104,INV2197,100011,Lumpsum,455229.99,2025-10-31,Verified,Kerala
TXN104821,INV3759,100011,SIP,1226.17,2026-01-19,Verified,Maharashtra
TXN101380,INV4952,100011,SIP,9990.28,2024-09-08,Verified,Rajasthan
TXN100848,INV2598,100015,SIP,21089.96,2024-01-06,Verified,Tamil Nadu
TXN104152,INV2565,100022,Lumpsum,155511.45,2024-03-06,Verified,Uttar Pradesh
TXN104772,INV3851,100018,SIP,10480.89,2024-02-04,Verified,Uttar Pradesh
TXN109301,INV4194,100009,Lumpsum,54908.54,2024-02-13,Verified,Maharashtra
TXN102317,INV2260,100006,SIP,24289.17,2026-03-30,Verified,Telangana
TXN113523,INV1569,100006,SIP,564.48,2026-01-17,Verified,West Bengal
TXN103853,INV2302,100018,SIP,1217.39,2024-01-06,Verified,Karnataka
TXN108694,INV4001,100013,Redemption,5332.12,2025-03-17,Verified,Gujarat
TXN111545,INV1101,100006,Lumpsum,44360.39,2024-07-06,Pending,Maharashtra
TXN109325,INV4186,100016,SIP,8453.12,2025-03-09,Verified,Karnataka
TXN104804,INV1448,100018,Lumpsum,275425.38,2026-01-15,Verified,Delhi
TXN105353,INV2523,100019,Redemption,26767.47,2025-01-09,Verified,Uttar Pradesh
TXN112655,INV3382,100018,SIP,24540.34,2024-06-16,Verified,Maharashtra
TXN112188,INV4973,100017,SIP,24007.59,2025-11-14,Rejected,West Bengal
TXN113719,INV4998,100019,Lumpsum,54573.82,2025-09-17,Verified,Kerala
TXN107039,INV4185,100025,Lumpsum,398294.43,2026-02-14,Verified,Gujarat
TXN107806,INV1328,100025,Lumpsum,214626.37,2024-12-15,Verified,Rajasthan
TXN107931,INV3063,100016,SIP,4491.12,2024-07-18,Verified,Karnataka
TXN105463,INV1423,100006,SIP,23420.27,2024-02-01,Pending,Delhi
TXN103677,INV2833,100016,SIP,5095.54,2025-01-02,Verified,Rajasthan
TXN108352,INV1617,100012,Lumpsum,335552.04,2025-12-12,Verified,Uttar Pradesh
TXN112259,INV4528,100010,SIP,10835.18,2025-03-16,Verified,Karnataka
TXN107118,INV2272,100006,SIP,20364.41,2025-06-21,Verified,Tamil Nadu
TXN114487,INV3580,100010,SIP,5601.27,2026-05-15,Verified,Rajasthan
TXN108004,INV3225,100009,SIP,22884.18,2024-04-17,Verified,Maharashtra
TXN105132,INV3791,100016,Lumpsum,230752.77,2024-04-04,Verified,Tamil Nadu
TXN114088,INV1848,100021,SIP,5346.61,2024-10-12,Verified,Uttar Pradesh
TXN110106,INV3677,100004,SIP,19364.33,2024-08-20,Verified,Maharashtra
TXN113012,INV3071,100010,Lumpsum,66830.09,2024-12-06,Verified,Telangana
TXN101615,INV3072,100025,Lumpsum,14610.7,2025-05-19,Rejected,Delhi
TXN101658,INV1155,100015,Lumpsum,159581.36,2024-12-03,Pending,Maharashtra
TXN108278,INV3703,100013,SIP,4342.88,2024-02-22,Verified,Rajasthan
TXN113575,INV1109,100010,SIP,3069.05,2024-06-24,Verified,Maharashtra
TXN101605,INV1938,100015,Lumpsum,323777.26,2025-07-30,Verified,Telangana
TXN110609,INV2670,100024,Redemption,241739.06,2024-06-11,Verified,Delhi
TXN109838,INV2728,100007,SIP,5578.44,2025-08-19,Verified,Uttar Pradesh
TXN112610,INV1407,100001,Redemption,145623.23,2025-09-04,Verified,Gujarat
TXN113413,INV1051,100025,Redemption,223432.61,2024-11-27,Rejected,Maharashtra
TXN114623,INV3192,100020,SIP,21227.18,2024-06-03,Verified,Delhi
TXN110934,INV2739,100021,SIP,7936.64,2024-12-12,Verified,Telangana
TXN114968,INV4432,100006,SIP,2202.97,2024-06-05,Verified,Tamil Nadu
TXN107841,INV2983,100002,Lumpsum,65429.44,2024-04-18,Pending,Telangana
TXN108173,INV1356,100016,SIP,14900.34,2024-04-05,Verified,Telangana
TXN106872,INV4481,100018,Redemption,97953.14,2026-03-11,Verified,Gujarat
TXN106781,INV1397,100021,SIP,24041.42,2025-06-09,Verified,Delhi
TXN108116,INV4759,100001,Redemption,3451.91,2025-06-08,Verified,West Bengal
TXN111077,INV1074,100023,SIP,23436.78,2024-01-10,Verified,Telangana
TXN104016,INV3699,100023,SIP,19427.53,2025-02-22,Verified,West Bengal
TXN108596,INV1410,100025,SIP,18723.71,2025-06-25,Verified,Telangana
TXN101746,INV4721,100005,SIP,17963.74,2025-09-05,Verified,Uttar Pradesh
TXN107870,INV1773,100015,Lumpsum,396286.34,2025-04-29,Verified,Uttar Pradesh
TXN110500,INV3580,100012,SIP,18762.64,2025-11-20,Verified,Maharashtra
TXN108522,INV4638,100021,SIP,18587.18,2024-02-13,Rejected,Karnataka
TXN109689,INV1221,100020,SIP,2370.28,2024-05-25,Verified,Karnataka
TXN104065,INV1899,100018,Redemption,39745.78,2024-11-10,Verified,Uttar Pradesh
TXN104840,INV1584,100007,SIP,13191.11,2025-10-26,Verified,Rajasthan
TXN112229,INV2774,100002,SIP,18268.98,2025-09-16,Verified,Delhi
TXN112806,INV1988,100007,SIP,14468.7,2024-04-03,Verified,Karnataka
TXN102880,INV1452,100018,Lumpsum,370050.85,2024-01-07,Verified,Telangana
TXN103251,INV4919,100022,Redemption,282880.83,2026-05-19,Verified,West Bengal
TXN111940,INV4806,100014,SIP,15795.37,2024-07-26,Pending,Delhi
TXN105999,INV2096,100006,Lumpsum,330130.26,2024-11-01,Verified,Maharashtra
TXN107725,INV3397,100009,Lumpsum,473369.1,2025-01-22,Verified,Rajasthan
TXN109312,INV3815,100025,SIP,4978.65,2024-10-08,Pending,Rajasthan
