amfi_code,scheme_name,nav_date,nav
100016,Nippon India Debt - Short Duration Fund - Regular Plan,26-02-2026,144.4151
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2025-06-19,220.7515
100014,Axis Flexi Cap Fund - Regular Plan,14/07/2025,75.4654
100025,Kotak ELSS Fund - Direct Plan,14/03/2024,19.0462
100023,SBI Small Cap Fund - Direct Plan,07-03-2025,64.0031
100021,HDFC Large Cap Fund - Direct Plan,12/05/2025,236.2076
100001,HDFC Large Cap Fund - Direct Plan,25/01/2024,98.6941
100008,Aditya Birla SL Index Fund Fund - Regular Plan,03-05-2024,31.9707
100005,Kotak ELSS Fund - Direct Plan,30-04-2025,161.6261
100001,HDFC Large Cap Fund - Direct Plan,18/07/2024,
100011,HDFC Large Cap Fund - Direct Plan,2026-02-17,128.8909
100011,HDFC Large Cap Fund - Direct Plan,28-02-2025,112.2066
100004,Axis Flexi Cap Fund - Regular Plan,2026-04-20,293.2363
100012,ICICI Pru Mid Cap Fund - Regular Plan,01-04-2024,166.4948
100020,DSP Focused Fund - Regular Plan,21/07/2025,249.3939
100016,Nippon India Debt - Short Duration Fund - Regular Plan,09/09/2024,130.7969
100025,Kotak ELSS Fund - Direct Plan,2024-02-29,18.813
100019,Mirae Asset Multi Cap Fund - Direct Plan,2026-01-13,91.9471
100014,Axis Flexi Cap Fund - Regular Plan,15/05/2026,95.0687
100010,DSP Focused Fund - Regular Plan,2026-06-08,156.0992
100008,Aditya Birla SL Index Fund Fund - Regular Plan,07-02-2024,32.3161
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-10-29,35.2813
100002,ICICI Pru Mid Cap Fund - Regular Plan,13-05-2025,172.8832
100004,Axis Flexi Cap Fund - Regular Plan,2024-05-23,233.2845
100015,Kotak ELSS Fund - Direct Plan,02/04/2024,133.368
100013,SBI Small Cap Fund - Direct Plan,22/08/2024,96.33
100023,SBI Small Cap Fund - Direct Plan,09-05-2025,66.8357
100008,Aditya Birla SL Index Fund Fund - Regular Plan,11-06-2026,38.4286
100013,SBI Small Cap Fund - Direct Plan,22-10-2025,94.1033
100012,ICICI Pru Mid Cap Fund - Regular Plan,2026-01-03,164.1944
100023,SBI Small Cap Fund - Direct Plan,2025-02-28,62.8997
100009,Mirae Asset Multi Cap Fund - Direct Plan,01-08-2025,65.3176
100018,Aditya Birla SL Index Fund Fund - Regular Plan,26-11-2024,99.2028
100003,SBI Small Cap Fund - Direct Plan,2025-11-25,132.8159
100007,UTI Hybrid - Aggressive Fund - Direct Plan,10-01-2025,97.6807
100007,UTI Hybrid - Aggressive Fund - Direct Plan,17/12/2024,104.7071
100007,UTI Hybrid - Aggressive Fund - Direct Plan,29/05/2024,103.1057
100021,HDFC Large Cap Fund - Direct Plan,15-05-2024,192.0664
100001,HDFC Large Cap Fund - Direct Plan,06-06-2025,158.1114
100001,HDFC Large Cap Fund - Direct Plan,04/08/2025,166.7554
100005,Kotak ELSS Fund - Direct Plan,24/07/2024,187.9573
100004,Axis Flexi Cap Fund - Regular Plan,06/10/2025,262.3262
100024,Axis Flexi Cap Fund - Regular Plan,03/12/2025,88.771
100023,SBI Small Cap Fund - Direct Plan,14/05/2025,67.255
100015,Kotak ELSS Fund - Direct Plan,24/03/2025,124.675
100003,SBI Small Cap Fund - Direct Plan,15-05-2025,129.9208
100016,Nippon India Debt - Short Duration Fund - Regular Plan,03-06-2025,130.3622
100004,Axis Flexi Cap Fund - Regular Plan,14-02-2024,239.5432
100009,Mirae Asset Multi Cap Fund - Direct Plan,30/04/2024,74.726
100006,Nippon India Debt - Short Duration Fund - Regular Plan,28-03-2024,113.1718
100024,Axis Flexi Cap Fund - Regular Plan,29/01/2025,82.5873
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-14,96.0425
100020,DSP Focused Fund - Regular Plan,28-01-2025,263.8905
100008,Aditya Birla SL Index Fund Fund - Regular Plan,12/12/2025,36.1814
100025,Kotak ELSS Fund - Direct Plan,2024-12-16,21.7096
100017,UTI Hybrid - Aggressive Fund - Direct Plan,20-06-2025,221.1961
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2025-10-23,136.4669
100021,HDFC Large Cap Fund - Direct Plan,15/12/2025,253.8697
100013,SBI Small Cap Fund - Direct Plan,2024-10-22,92.3764
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2026-03-27,212.1471
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2026-06-22,210.6819
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-05-07,32.2589
100014,Axis Flexi Cap Fund - Regular Plan,2024-01-03,63.0503
100013,SBI Small Cap Fund - Direct Plan,15/03/2024,92.1982
100002,ICICI Pru Mid Cap Fund - Regular Plan,07/05/2024,115.4471
100012,ICICI Pru Mid Cap Fund - Regular Plan,24-03-2026,190.7525
100025,Kotak ELSS Fund - Direct Plan,04/01/2025,21.2533
100009,Mirae Asset Multi Cap Fund - Direct Plan,2024-06-17,68.9156
100005,Kotak ELSS Fund - Direct Plan,20/01/2026,148.3676
100019,Mirae Asset Multi Cap Fund - Direct Plan,27-11-2024,79.4893
100025,Kotak ELSS Fund - Direct Plan,2024-07-29,20.9424
100014,Axis Flexi Cap Fund - Regular Plan,26/02/2025,80.9759
100008,Aditya Birla SL Index Fund Fund - Regular Plan,19-02-2026,37.1548
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2024-07-03,132.2107
100013,SBI Small Cap Fund - Direct Plan,2025-01-14,88.7206
100002,ICICI Pru Mid Cap Fund - Regular Plan,2025-11-17,209.6966
100021,HDFC Large Cap Fund - Direct Plan,21/06/2026,268.1611
100019,Mirae Asset Multi Cap Fund - Direct Plan,09/04/2025,86.3014
100002,ICICI Pru Mid Cap Fund - Regular Plan,2026-04-30,214.3455
100010,DSP Focused Fund - Regular Plan,2024-08-30,169.7632
100020,DSP Focused Fund - Regular Plan,20/05/2025,262.3754
100005,Kotak ELSS Fund - Direct Plan,2024-07-30,185.576
100010,DSP Focused Fund - Regular Plan,02-12-2024,169.0531
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2025-05-30,93.014
100025,Kotak ELSS Fund - Direct Plan,19-06-2024,21.485
100015,Kotak ELSS Fund - Direct Plan,16-12-2025,138.4912
100011,HDFC Large Cap Fund - Direct Plan,04/03/2025,-113.001
100004,Axis Flexi Cap Fund - Regular Plan,09/08/2025,252.3894
100002,ICICI Pru Mid Cap Fund - Regular Plan,2025-04-09,163.2435
100005,Kotak ELSS Fund - Direct Plan,20-09-2024,178.5726
100008,Aditya Birla SL Index Fund Fund - Regular Plan,22/07/2025,33.1232
100019,Mirae Asset Multi Cap Fund - Direct Plan,2024-11-26,79.5424
100019,Mirae Asset Multi Cap Fund - Direct Plan,21/07/2025,85.7038
100021,HDFC Large Cap Fund - Direct Plan,2025-03-21,224.5289
100014,Axis Flexi Cap Fund - Regular Plan,2026-04-23,94.2046
100023,SBI Small Cap Fund - Direct Plan,19/05/2026,67.84
100022,ICICI Pru Mid Cap Fund - Regular Plan,26/05/2024,109.4433
100015,Kotak ELSS Fund - Direct Plan,2026-03-17,135.0315
100004,Axis Flexi Cap Fund - Regular Plan,2025-03-05,244.2297
100021,HDFC Large Cap Fund - Direct Plan,2025-06-10,232.0585
100002,ICICI Pru Mid Cap Fund - Regular Plan,12/06/2025,182.6827
100024,Axis Flexi Cap Fund - Regular Plan,2024-09-09,95.2298
100016,Nippon India Debt - Short Duration Fund - Regular Plan,11-11-2025,139.433
100022,ICICI Pru Mid Cap Fund - Regular Plan,2026-01-01,132.1543
100010,DSP Focused Fund - Regular Plan,25-02-2026,151.5085
100005,Kotak ELSS Fund - Direct Plan,24-12-2025,151.6294
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-10-14,130.7292
100004,Axis Flexi Cap Fund - Regular Plan,24-02-2026,283.6421
100016,Nippon India Debt - Short Duration Fund - Regular Plan,10/12/2024,133.9138
100001,HDFC Large Cap Fund - Direct Plan,17-03-2026,158.7523
100023,SBI Small Cap Fund - Direct Plan,27/03/2025,66.4113
100011,HDFC Large Cap Fund - Direct Plan,26/01/2026,131.3126
100001,HDFC Large Cap Fund - Direct Plan,06-09-2024,114.5796
100009,Mirae Asset Multi Cap Fund - Direct Plan,21-04-2026,56.7925
100013,SBI Small Cap Fund - Direct Plan,2024-12-17,89.7463
100009,Mirae Asset Multi Cap Fund - Direct Plan,16/04/2026,58.6714
100008,Aditya Birla SL Index Fund Fund - Regular Plan,16/01/2025,30.2052
100025,Kotak ELSS Fund - Direct Plan,28-08-2025,20.6358
100017,UTI Hybrid - Aggressive Fund - Direct Plan,22/03/2024,215.8491
100007,UTI Hybrid - Aggressive Fund - Direct Plan,26/11/2024,
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-12-06,158.1996
100012,ICICI Pru Mid Cap Fund - Regular Plan,01-07-2024,163.4647
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-02-14,117.36
100020,DSP Focused Fund - Regular Plan,03-02-2026,255.6461
100004,Axis Flexi Cap Fund - Regular Plan,05-06-2024,237.5048
100012,ICICI Pru Mid Cap Fund - Regular Plan,18-03-2024,159.0826
100016,Nippon India Debt - Short Duration Fund - Regular Plan,28-01-2025,133.2266
100010,DSP Focused Fund - Regular Plan,2026-01-30,155.8427
100021,HDFC Large Cap Fund - Direct Plan,16-04-2026,297.6182
100010,DSP Focused Fund - Regular Plan,26-03-2024,140.3543
100008,Aditya Birla SL Index Fund Fund - Regular Plan,12-05-2026,36.625
100013,SBI Small Cap Fund - Direct Plan,14/11/2024,94.5823
100014,Axis Flexi Cap Fund - Regular Plan,25/02/2026,82.2955
100011,HDFC Large Cap Fund - Direct Plan,09-04-2024,118.0916
100001,HDFC Large Cap Fund - Direct Plan,06-02-2025,138.7109
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2026-03-05,99.9139
100005,Kotak ELSS Fund - Direct Plan,2025-02-27,167.548
100017,UTI Hybrid - Aggressive Fund - Direct Plan,27/11/2025,230.6915
100011,HDFC Large Cap Fund - Direct Plan,29/07/2024,107.7809
100017,UTI Hybrid - Aggressive Fund - Direct Plan,25-05-2026,218.2894
100012,ICICI Pru Mid Cap Fund - Regular Plan,27/04/2026,184.5607
100020,DSP Focused Fund - Regular Plan,2025-02-24,263.6594
100023,SBI Small Cap Fund - Direct Plan,2025-05-27,65.9395
100024,Axis Flexi Cap Fund - Regular Plan,2024-03-05,85.7903
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-02-17,-113.8451
100005,Kotak ELSS Fund - Direct Plan,2025-04-24,154.4268
100019,Mirae Asset Multi Cap Fund - Direct Plan,01/09/2025,89.2454
100010,DSP Focused Fund - Regular Plan,2025-05-08,167.8237
100010,DSP Focused Fund - Regular Plan,18-07-2025,178.5882
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2025-06-27,128.0693
100009,Mirae Asset Multi Cap Fund - Direct Plan,17-05-2024,74.3415
100023,SBI Small Cap Fund - Direct Plan,22/02/2024,50.3729
100010,DSP Focused Fund - Regular Plan,2026-05-01,159.8617
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-01-24,91.0621
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2025-11-17,141.3267
100007,UTI Hybrid - Aggressive Fund - Direct Plan,06/06/2025,90.0273
100005,Kotak ELSS Fund - Direct Plan,2025-05-06,163.9181
100012,ICICI Pru Mid Cap Fund - Regular Plan,04/05/2026,182.5693
100003,SBI Small Cap Fund - Direct Plan,06/02/2026,133.6242
100017,UTI Hybrid - Aggressive Fund - Direct Plan,26-08-2024,201.982
100022,ICICI Pru Mid Cap Fund - Regular Plan,14/01/2025,114.1252
100019,Mirae Asset Multi Cap Fund - Direct Plan,26/11/2025,92.1646
100017,UTI Hybrid - Aggressive Fund - Direct Plan,08/08/2024,199.7194
100006,Nippon India Debt - Short Duration Fund - Regular Plan,27/02/2024,108.2501
100017,UTI Hybrid - Aggressive Fund - Direct Plan,18/07/2024,204.2351
100011,HDFC Large Cap Fund - Direct Plan,15-05-2024,115.6947
100001,HDFC Large Cap Fund - Direct Plan,17/06/2024,101.7822
100003,SBI Small Cap Fund - Direct Plan,01-01-2025,116.0428
100007,UTI Hybrid - Aggressive Fund - Direct Plan,24-04-2026,104.9389
100002,ICICI Pru Mid Cap Fund - Regular Plan,2025-11-13,206.3455
100006,Nippon India Debt - Short Duration Fund - Regular Plan,05/07/2024,112.6204
100019,Mirae Asset Multi Cap Fund - Direct Plan,20-02-2024,82.1945
100003,SBI Small Cap Fund - Direct Plan,02-09-2024,118.4327
100009,Mirae Asset Multi Cap Fund - Direct Plan,2025-07-03,65.2103
100002,ICICI Pru Mid Cap Fund - Regular Plan,12-08-2024,126.6374
100008,Aditya Birla SL Index Fund Fund - Regular Plan,18-10-2024,30.1478
100010,DSP Focused Fund - Regular Plan,2025-08-07,178.8856
100011,HDFC Large Cap Fund - Direct Plan,2025-12-22,123.7071
100022,ICICI Pru Mid Cap Fund - Regular Plan,22-06-2026,136.7565
100021,HDFC Large Cap Fund - Direct Plan,17/02/2025,205.9866
100013,SBI Small Cap Fund - Direct Plan,23/01/2024,92.0308
100003,SBI Small Cap Fund - Direct Plan,2025-09-19,137.241
100015,Kotak ELSS Fund - Direct Plan,01/03/2024,129.9072
100014,Axis Flexi Cap Fund - Regular Plan,13-02-2026,81.8646
100002,ICICI Pru Mid Cap Fund - Regular Plan,06-10-2025,204.3112
100007,UTI Hybrid - Aggressive Fund - Direct Plan,24/02/2025,104.3264
100017,UTI Hybrid - Aggressive Fund - Direct Plan,29-03-2024,205.3331
100003,SBI Small Cap Fund - Direct Plan,2025-12-25,133.2165
100005,Kotak ELSS Fund - Direct Plan,26/09/2024,-172.8246
100017,UTI Hybrid - Aggressive Fund - Direct Plan,17-02-2026,223.6506
100009,Mirae Asset Multi Cap Fund - Direct Plan,12-12-2025,61.65
100009,Mirae Asset Multi Cap Fund - Direct Plan,13-03-2025,59.5112
100004,Axis Flexi Cap Fund - Regular Plan,01-10-2025,261.979
100005,Kotak ELSS Fund - Direct Plan,2024-01-17,156.4685
100019,Mirae Asset Multi Cap Fund - Direct Plan,04/01/2024,77.1225
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2025-11-27,
100025,Kotak ELSS Fund - Direct Plan,15/01/2025,20.9081
100014,Axis Flexi Cap Fund - Regular Plan,2024-04-04,65.7762
100001,HDFC Large Cap Fund - Direct Plan,2024-09-25,120.4299
100025,Kotak ELSS Fund - Direct Plan,2024-10-09,21.8294
100001,HDFC Large Cap Fund - Direct Plan,16-08-2024,110.6528
100022,ICICI Pru Mid Cap Fund - Regular Plan,09-07-2024,108.6357
100002,ICICI Pru Mid Cap Fund - Regular Plan,10/04/2024,115.5101
100002,ICICI Pru Mid Cap Fund - Regular Plan,12-06-2024,122.3285
100021,HDFC Large Cap Fund - Direct Plan,08-10-2025,267.7377
100024,Axis Flexi Cap Fund - Regular Plan,10/10/2024,92.58
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2025-01-08,97.9491
100001,HDFC Large Cap Fund - Direct Plan,16-02-2024,100.9414
100013,SBI Small Cap Fund - Direct Plan,03-09-2025,93.0281
100003,SBI Small Cap Fund - Direct Plan,14-10-2024,125.7681
100018,Aditya Birla SL Index Fund Fund - Regular Plan,15/02/2024,89.8992
100012,ICICI Pru Mid Cap Fund - Regular Plan,2024-02-15,160.3788
100012,ICICI Pru Mid Cap Fund - Regular Plan,12-02-2026,174.5814
100020,DSP Focused Fund - Regular Plan,07/05/2026,290.0327
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-08-22,127.3732
100025,Kotak ELSS Fund - Direct Plan,26-05-2026,22.1521
100002,ICICI Pru Mid Cap Fund - Regular Plan,24-01-2025,155.367
100021,HDFC Large Cap Fund - Direct Plan,23-04-2024,182.7533
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2024-04-23,102.6422
100003,SBI Small Cap Fund - Direct Plan,28-10-2025,132.2109
100023,SBI Small Cap Fund - Direct Plan,02-08-2024,54.8504
100017,UTI Hybrid - Aggressive Fund - Direct Plan,16/01/2026,220.5218
100003,SBI Small Cap Fund - Direct Plan,22-05-2025,127.9804
100023,SBI Small Cap Fund - Direct Plan,24/04/2026,68.008
100024,Axis Flexi Cap Fund - Regular Plan,30/05/2024,85.1938
100008,Aditya Birla SL Index Fund Fund - Regular Plan,19/01/2024,32.5757
100006,Nippon India Debt - Short Duration Fund - Regular Plan,05/08/2025,142.9373
100016,Nippon India Debt - Short Duration Fund - Regular Plan,12-08-2024,129.7209
100015,Kotak ELSS Fund - Direct Plan,11-12-2025,136.2246
100025,Kotak ELSS Fund - Direct Plan,2024-11-28,
100010,DSP Focused Fund - Regular Plan,13-01-2026,163.0651
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-01-18,32.6561
100014,Axis Flexi Cap Fund - Regular Plan,12-03-2024,66.9999
100012,ICICI Pru Mid Cap Fund - Regular Plan,2025-10-08,
100004,Axis Flexi Cap Fund - Regular Plan,23-01-2026,282.9914
100013,SBI Small Cap Fund - Direct Plan,12/08/2025,92.214
100024,Axis Flexi Cap Fund - Regular Plan,2024-06-10,89.0215
100012,ICICI Pru Mid Cap Fund - Regular Plan,29/07/2025,159.4181
100006,Nippon India Debt - Short Duration Fund - Regular Plan,29/04/2026,109.5181
100011,HDFC Large Cap Fund - Direct Plan,2024-11-13,117.7975
100019,Mirae Asset Multi Cap Fund - Direct Plan,26-05-2025,85.4228
100023,SBI Small Cap Fund - Direct Plan,16/01/2026,70.4832
100011,HDFC Large Cap Fund - Direct Plan,2024-08-27,114.9315
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-03-23,36.1017
100002,ICICI Pru Mid Cap Fund - Regular Plan,14/05/2026,218.1271
100015,Kotak ELSS Fund - Direct Plan,27-12-2024,124.4194
100012,ICICI Pru Mid Cap Fund - Regular Plan,28-05-2024,162.5391
100010,DSP Focused Fund - Regular Plan,06/05/2024,150.1276
100023,SBI Small Cap Fund - Direct Plan,2024-10-09,54.4851
100007,UTI Hybrid - Aggressive Fund - Direct Plan,28-11-2025,97.0653
100015,Kotak ELSS Fund - Direct Plan,13/06/2024,124.1822
100016,Nippon India Debt - Short Duration Fund - Regular Plan,13/08/2024,129.9585
100010,DSP Focused Fund - Regular Plan,18-03-2024,136.4566
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2024-02-16,32.6903
100010,DSP Focused Fund - Regular Plan,13-04-2026,159.3206
100018,Aditya Birla SL Index Fund Fund - Regular Plan,16-04-2024,94.9759
100014,Axis Flexi Cap Fund - Regular Plan,2026-06-16,97.1629
100019,Mirae Asset Multi Cap Fund - Direct Plan,03/06/2024,82.4738
100007,UTI Hybrid - Aggressive Fund - Direct Plan,25-03-2025,96.9286
100009,Mirae Asset Multi Cap Fund - Direct Plan,2025-09-26,63.1073
100010,DSP Focused Fund - Regular Plan,2024-02-27,133.5555
100005,Kotak ELSS Fund - Direct Plan,07-11-2024,166.8522
100002,ICICI Pru Mid Cap Fund - Regular Plan,2025-11-04,206.2403
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2026-01-19,111.236
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-02-12,90.0833
100007,UTI Hybrid - Aggressive Fund - Direct Plan,21/10/2025,99.7726
100007,UTI Hybrid - Aggressive Fund - Direct Plan,17/04/2024,102.3014
100004,Axis Flexi Cap Fund - Regular Plan,2024-01-16,251.883
100012,ICICI Pru Mid Cap Fund - Regular Plan,06/02/2024,157.0341
100010,DSP Focused Fund - Regular Plan,20-05-2024,145.1574
100021,HDFC Large Cap Fund - Direct Plan,2024-08-26,191.8306
100015,Kotak ELSS Fund - Direct Plan,22-04-2025,126.3974
100015,Kotak ELSS Fund - Direct Plan,29/04/2024,129.1318
100023,SBI Small Cap Fund - Direct Plan,13-02-2025,60.0265
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2025-06-18,127.0826
100016,Nippon India Debt - Short Duration Fund - Regular Plan,2026-02-12,143.2971
100010,DSP Focused Fund - Regular Plan,19-09-2025,175.9559
100012,ICICI Pru Mid Cap Fund - Regular Plan,03-04-2026,187.5194
100001,HDFC Large Cap Fund - Direct Plan,13-11-2024,128.4106
100012,ICICI Pru Mid Cap Fund - Regular Plan,12/06/2026,189.7199
100019,Mirae Asset Multi Cap Fund - Direct Plan,20-02-2026,90.8384
100013,SBI Small Cap Fund - Direct Plan,2025-05-27,93.5481
100023,SBI Small Cap Fund - Direct Plan,2026-01-05,74.6678
100008,Aditya Birla SL Index Fund Fund - Regular Plan,2026-04-29,36.927
100021,HDFC Large Cap Fund - Direct Plan,03/04/2025,230.488
100025,Kotak ELSS Fund - Direct Plan,26-11-2024,21.5562
100011,HDFC Large Cap Fund - Direct Plan,09-03-2026,124.5812
100008,Aditya Birla SL Index Fund Fund - Regular Plan,06-02-2026,36.5511
100015,Kotak ELSS Fund - Direct Plan,18-10-2024,131.164
100011,HDFC Large Cap Fund - Direct Plan,2026-02-12,130.5973
100005,Kotak ELSS Fund - Direct Plan,2024-10-02,170.6538
100002,ICICI Pru Mid Cap Fund - Regular Plan,14/02/2025,164.7444
100017,UTI Hybrid - Aggressive Fund - Direct Plan,04/03/2026,221.465
100013,SBI Small Cap Fund - Direct Plan,13-05-2026,102.0868
100019,Mirae Asset Multi Cap Fund - Direct Plan,25-11-2025,92.3239
100011,HDFC Large Cap Fund - Direct Plan,2026-04-01,125.6653
100009,Mirae Asset Multi Cap Fund - Direct Plan,08-07-2024,69.4594
100001,HDFC Large Cap Fund - Direct Plan,2024-01-22,96.6542
100012,ICICI Pru Mid Cap Fund - Regular Plan,21-10-2024,184.0335
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2025-01-17,118.8864
100024,Axis Flexi Cap Fund - Regular Plan,11-08-2025,98.6536
100025,Kotak ELSS Fund - Direct Plan,30-08-2024,21.6677
100019,Mirae Asset Multi Cap Fund - Direct Plan,11-11-2025,92.7274
100003,SBI Small Cap Fund - Direct Plan,28-03-2025,124.6422
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2024-02-14,96.4699
100023,SBI Small Cap Fund - Direct Plan,17/02/2026,71.412
100015,Kotak ELSS Fund - Direct Plan,11-03-2025,124.0615
100016,Nippon India Debt - Short Duration Fund - Regular Plan,26-09-2025,137.5
100012,ICICI Pru Mid Cap Fund - Regular Plan,04/10/2024,181.8052
100024,Axis Flexi Cap Fund - Regular Plan,2025-12-12,89.5228
100009,Mirae Asset Multi Cap Fund - Direct Plan,16-01-2025,58.3759
100007,UTI Hybrid - Aggressive Fund - Direct Plan,17-05-2024,102.291
100011,HDFC Large Cap Fund - Direct Plan,2025-09-22,110.1685
100013,SBI Small Cap Fund - Direct Plan,02-02-2026,105.7679
100004,Axis Flexi Cap Fund - Regular Plan,14/10/2024,237.5927
100005,Kotak ELSS Fund - Direct Plan,03/07/2024,189.8006
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-01-06,111.8903
100007,UTI Hybrid - Aggressive Fund - Direct Plan,02-05-2024,101.4101
100018,Aditya Birla SL Index Fund Fund - Regular Plan,2024-10-04,103.885
100021,HDFC Large Cap Fund - Direct Plan,2025-04-17,234.957
100007,UTI Hybrid - Aggressive Fund - Direct Plan,16-03-2026,101.3166
100011,HDFC Large Cap Fund - Direct Plan,2024-09-12,112.2106
100014,Axis Flexi Cap Fund - Regular Plan,20/03/2024,67.145
100020,DSP Focused Fund - Regular Plan,01/11/2024,245.4027
100011,HDFC Large Cap Fund - Direct Plan,05/02/2026,131.1089
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-07-09,112.0713
100019,Mirae Asset Multi Cap Fund - Direct Plan,08/03/2024,82.8936
100010,DSP Focused Fund - Regular Plan,2025-08-21,178.1377
100019,Mirae Asset Multi Cap Fund - Direct Plan,31-10-2024,78.2561
100022,ICICI Pru Mid Cap Fund - Regular Plan,2025-12-09,133.2178
100021,HDFC Large Cap Fund - Direct Plan,2025-03-31,229.5315
100013,SBI Small Cap Fund - Direct Plan,2025-10-14,92.8574
100012,ICICI Pru Mid Cap Fund - Regular Plan,27/06/2024,160.2168
100015,Kotak ELSS Fund - Direct Plan,2026-06-08,129.463
100005,Kotak ELSS Fund - Direct Plan,05-01-2026,149.3528
100019,Mirae Asset Multi Cap Fund - Direct Plan,24-10-2024,79.569
100017,UTI Hybrid - Aggressive Fund - Direct Plan,2025-07-18,225.9935
100023,SBI Small Cap Fund - Direct Plan,02/07/2025,66.225
100001,HDFC Large Cap Fund - Direct Plan,02/04/2025,145.1766
100014,Axis Flexi Cap Fund - Regular Plan,2024-10-04,75.4657
100004,Axis Flexi Cap Fund - Regular Plan,07-05-2024,241.064
100010,DSP Focused Fund - Regular Plan,2026-02-02,156.6364
100019,Mirae Asset Multi Cap Fund - Direct Plan,26-01-2024,77.2857
100023,SBI Small Cap Fund - Direct Plan,04-11-2025,67.9226
100019,Mirae Asset Multi Cap Fund - Direct Plan,08-02-2024,80.4978
100003,SBI Small Cap Fund - Direct Plan,09-05-2025,130.7319
100005,Kotak ELSS Fund - Direct Plan,01/08/2024,183.0589
100011,HDFC Large Cap Fund - Direct Plan,2024-02-20,121.1298
100014,Axis Flexi Cap Fund - Regular Plan,2025-07-08,73.9938
100022,ICICI Pru Mid Cap Fund - Regular Plan,19/07/2024,104.1805
100018,Aditya Birla SL Index Fund Fund - Regular Plan,30-05-2024,94.6213
100016,Nippon India Debt - Short Duration Fund - Regular Plan,21/03/2024,124.4377
100005,Kotak ELSS Fund - Direct Plan,29-04-2025,160.5378
100019,Mirae Asset Multi Cap Fund - Direct Plan,11-03-2026,87.4996
100005,Kotak ELSS Fund - Direct Plan,03/05/2026,160.5273
100008,Aditya Birla SL Index Fund Fund - Regular Plan,18-04-2024,31.4831
100019,Mirae Asset Multi Cap Fund - Direct Plan,02-01-2025,81.3192
100016,Nippon India Debt - Short Duration Fund - Regular Plan,14/03/2024,125.705
100007,UTI Hybrid - Aggressive Fund - Direct Plan,2026-06-15,104.3305
100008,Aditya Birla SL Index Fund Fund - Regular Plan,29/02/2024,31.5483
100002,ICICI Pru Mid Cap Fund - Regular Plan,2026-05-19,218.8441
100023,SBI Small Cap Fund - Direct Plan,17/12/2025,71.0324
100005,Kotak ELSS Fund - Direct Plan,2026-04-03,161.7352
100023,SBI Small Cap Fund - Direct Plan,2025-10-14,68.0045
100016,Nippon India Debt - Short Duration Fund - Regular Plan,05-03-2024,124.2051
100002,ICICI Pru Mid Cap Fund - Regular Plan,2024-03-05,
100017,UTI Hybrid - Aggressive Fund - Direct Plan,14/10/2025,207.3092
100024,Axis Flexi Cap Fund - Regular Plan,08/09/2025,98.1771
100007,UTI Hybrid - Aggressive Fund - Direct Plan,28/05/2025,91.8552
100021,HDFC Large Cap Fund - Direct Plan,07/11/2024,193.9653
100025,Kotak ELSS Fund - Direct Plan,02-12-2024,20.9912
100015,Kotak ELSS Fund - Direct Plan,2026-04-07,130.8614
100015,Kotak ELSS Fund - Direct Plan,24-06-2024,124.1513
100001,HDFC Large Cap Fund - Direct Plan,11-11-2025,159.8294
100022,ICICI Pru Mid Cap Fund - Regular Plan,19-06-2024,106.3533
100010,DSP Focused Fund - Regular Plan,2026-06-15,156.322
100010,DSP Focused Fund - Regular Plan,2025-12-25,169.1567
100025,Kotak ELSS Fund - Direct Plan,13-05-2026,21.6292
100005,Kotak ELSS Fund - Direct Plan,2024-02-28,158.1203
100003,SBI Small Cap Fund - Direct Plan,2025-05-12,128.7262
100004,Axis Flexi Cap Fund - Regular Plan,05/12/2024,247.9283
100006,Nippon India Debt - Short Duration Fund - Regular Plan,2024-03-20,109.546
