transaction_id,investor_id,amfi_code,transaction_type,amount,transaction_date,kyc_status,state
TXN109226,INV1044,100006,Lump Sum,167112.75,2024-02-27,VERIFIED,West Bengal
TXN113123,INV3547,100023,LUMPSUM,214552.74,14/02/2026,rejected,Rajasthan
TXN101491,INV2316,100004,Lumpsum,487494.79,30/03/2025,Verified,Uttar Pradesh
TXN102844,INV1429,100010,LUMPSUM,19574.04,20-01-2025,PENDING,West Bengal
TXN107971,INV2385,100015,SIP,15052.55,2024-01-30,Verified,Kerala
TXN101062,INV1898,100023,S.I.P.,4145.65,10/04/2026,REJECTED,Delhi
TXN111787,INV1974,100011,Lump Sum,432750.13,21/05/2024,Verified,Gujarat
TXN112160,INV3336,100016,SIP,23103.73,25-12-2025,Verified,Gujarat
TXN104696,INV2207,100012,REDEMPTION,210867.9,28-04-2024,verified,Delhi
TXN102436,INV4992,100006,Lumpsum,225380.0,2024-06-08,Verified,Tamil Nadu
TXN105576,INV1611,100017,LUMPSUM,371209.09,04/01/2024,KYC Verified,Tamil Nadu
TXN102439,INV4203,100021,sip,6672.54,21-01-2026,PENDING,Karnataka
TXN106061,INV4962,100015,redeem,195360.07,19/03/2026,Verified,Kerala
TXN109682,INV3291,100008,REDEMPTION,100578.14,09/02/2025,VERIFIED,Kerala
TXN100483,INV4472,100019,LUMPSUM,254353.13,2026-01-19,VERIFIED,Kerala
TXN106247,INV1684,100014,Lumpsum,155167.78,01-03-2026,VERIFIED,Tamil Nadu
TXN100057,INV3552,100004,REDEMPTION,5070.63,2025-06-26,verified,Delhi
TXN101010,INV4808,100004,S.I.P.,16696.55,14-06-2024,pending,West Bengal
TXN106403,INV4446,100018,LUMPSUM,112136.3,2026-03-17,KYC Verified,Telangana
TXN107276,INV2418,100005,Lumpsum,65377.34,22/10/2025,KYC Verified,Telangana
TXN107206,INV2391,100006,SIP,12272.57,01/02/2025,KYC Verified,Karnataka
TXN100746,INV2553,100016,lump sum,61853.75,2024-06-15,VERIFIED,Delhi
TXN104476,INV3913,100020,Lump Sum,304963.2,17/11/2025,VERIFIED,Uttar Pradesh
TXN105034,INV3385,100005,sip,12398.67,14-03-2025,Verified,Rajasthan
TXN113708,INV2291,100023,LUMPSUM,178971.85,07-09-2024,verified,Delhi
TXN103076,INV2385,100013,Sip,8052.32,27/04/2024,verified,Gujarat
TXN111612,INV3885,100021,Lump Sum,147143.46,2024-08-27,verified,Tamil Nadu
TXN108557,INV2265,100004,redeem,116582.78,22-02-2025,Pending,Rajasthan
TXN110479,INV2287,100013,S.I.P.,2368.71,19/05/2024,Verified,Tamil Nadu
TXN114443,INV2827,100012,Lumpsum,476854.5,18/03/2025,Rejected,Karnataka
TXN106803,INV4437,100009,sip,16479.46,13/05/2025,verified,Rajasthan
TXN110281,INV3522,100015,lump sum,310142.58,09-09-2025,verified,Gujarat
TXN112081,INV2292,100024,redeem,293430.66,2024-05-19,verified,Maharashtra
TXN111425,INV2608,100003,sip,1784.65,21-11-2024,Verified,Karnataka
TXN106843,INV2148,100015,Sip,7539.47,2024-03-18,verified,Telangana
TXN106452,INV2889,100022,lump sum,17800.89,29/03/2025,verified,Telangana
TXN108729,INV4925,100025,S.I.P.,5758.15,28/04/2024,VERIFIED,Karnataka
TXN100693,INV1365,100016,LUMPSUM,34404.47,2025-12-15,KYC Verified,Gujarat
TXN112319,INV3001,100025,SIP,10432.03,09/06/2026,verified,Telangana
TXN107800,INV1018,100005,Sip,21006.57,2024-02-07,Pending,Gujarat
TXN100917,INV3518,100018,SIP,13909.55,16-05-2025,verified,Telangana
TXN112271,INV1773,100009,SIP,20048.6,2025-03-11,KYC Verified,Maharashtra
TXN111603,INV1937,100022,Lump Sum,329338.76,2025-03-29,verified,West Bengal
TXN107215,INV2655,100021,LUMPSUM,244741.52,09-04-2025,KYC Verified,Gujarat
TXN104960,INV4209,100010,redeem,123769.23,2026-05-07,KYC Verified,Gujarat
TXN105894,INV1566,100005,S.I.P.,23462.91,21-03-2026,verified,Delhi
TXN100473,INV4332,100005,S.I.P.,23940.82,2025-07-08,KYC Verified,Gujarat
TXN113816,INV2376,100004,S.I.P.,23020.56,25-09-2024,REJECTED,Delhi
TXN111733,INV1445,100015,Sip,5126.3,2024-08-09,KYC Verified,Maharashtra
TXN113493,INV1876,100014,lump sum,47501.85,23-07-2025,verified,Karnataka
TXN101067,INV3429,100025,Sip,4064.99,16-02-2024,KYC Verified,Telangana
TXN106377,INV4507,100017,SIP,14673.28,23-12-2024,verified,Uttar Pradesh
TXN108435,INV3269,100016,Sip,1354.51,07-06-2026,Verified,Gujarat
TXN109231,INV2827,100008,lump sum,293105.31,2025-02-06,Verified,Telangana
TXN104677,INV1780,100004,Redeem,23127.37,29/07/2024,KYC Verified,Telangana
TXN107227,INV3945,100003,sip,17042.88,07/11/2025,VERIFIED,Kerala
TXN102592,INV1049,100012,Lumpsum,324426.43,2024-12-02,verified,Gujarat
TXN111173,INV1910,100003,Sip,17212.79,31/01/2026,KYC Verified,West Bengal
TXN107371,INV3501,100015,lump sum,259355.62,17-01-2024,KYC Verified,West Bengal
TXN103316,INV3378,100001,Sip,18445.03,01-06-2025,rejected,Maharashtra
TXN110542,INV4374,100024,redeem,69382.84,2025-03-04,Verified,Rajasthan
TXN114739,INV3033,100025,SIP,12664.89,2024-12-29,Verified,Tamil Nadu
TXN102204,INV2296,100006,Redeem,38396.3,13/06/2026,Pending,Maharashtra
TXN102175,INV3841,100018,sip,588.59,03-01-2024,Verified,Rajasthan
TXN112991,INV1608,100009,Redemption,202227.25,26-01-2024,KYC Verified,Karnataka
TXN110517,INV2666,100008,SIP,19778.14,25-04-2026,verified,Karnataka
TXN108197,INV2161,100001,SIP,16057.97,2024-08-12,Verified,Uttar Pradesh
TXN100396,INV1473,100001,Lumpsum,405922.78,2024-04-22,KYC Verified,Uttar Pradesh
TXN100001,INV3574,100003,SIP,11961.89,2024-05-15,VERIFIED,Kerala
TXN113487,INV1833,100024,sip,20713.09,03-10-2025,verified,Gujarat
TXN101061,INV4350,100008,Redeem,288751.72,2025-04-03,Verified,West Bengal
TXN109175,INV2527,100003,sip,4377.36,2025-04-10,KYC Verified,Maharashtra
TXN102053,INV1340,100012,S.I.P.,11172.49,2025-08-30,VERIFIED,Kerala
TXN101887,INV4226,100014,sip,19336.95,07-05-2025,pending,Maharashtra
TXN105098,INV2975,100015,LUMPSUM,446075.11,24-04-2024,Verified,Rajasthan
TXN112727,INV4720,100005,sip,13346.7,11/06/2024,KYC Verified,West Bengal
TXN105111,INV3244,100019,Lump Sum,276031.34,27/05/2026,VERIFIED,Tamil Nadu
TXN106778,INV1130,100016,Redemption,160846.91,14-11-2025,verified,Tamil Nadu
TXN104988,INV2640,100008,Lumpsum,211434.78,25/06/2025,verified,Karnataka
TXN108895,INV1229,100007,Lumpsum,420238.85,2026-02-12,Verified,Kerala
TXN114369,INV1045,100017,Sip,4046.8,14-10-2024,KYC Verified,Kerala
TXN111495,INV2633,100025,Redemption,257550.55,07-01-2026,Verified,Kerala
TXN110881,INV2898,100001,Lumpsum,41338.99,02-11-2024,Verified,Telangana
TXN101192,INV2072,100011,Sip,20094.76,03/12/2025,VERIFIED,Rajasthan
TXN113387,INV4242,100013,S.I.P.,22912.81,2024-01-19,VERIFIED,Tamil Nadu
TXN111718,INV1637,100002,sip,13898.34,26-08-2025,KYC Verified,Rajasthan
TXN105569,INV1232,100008,sip,11017.58,05/07/2025,verified,Gujarat
TXN112448,INV1843,100007,S.I.P.,9493.5,2024-11-28,VERIFIED,Maharashtra
TXN105526,INV1147,100019,S.I.P.,5599.28,2025-08-23,PENDING,Tamil Nadu
TXN104004,INV1427,100017,Sip,3018.25,2025-10-06,VERIFIED,Maharashtra
TXN106834,INV1437,100019,S.I.P.,2261.44,2025-03-08,VERIFIED,Uttar Pradesh
TXN108418,INV2973,100001,Lumpsum,83580.85,05/08/2025,KYC Verified,Maharashtra
TXN111747,INV4051,100002,redeem,291350.51,13/09/2024,pending,Delhi
TXN113812,INV2573,100009,redeem,56780.16,03-03-2024,Verified,Delhi
TXN102711,INV1329,100021,S.I.P.,8498.04,04/03/2024,pending,Rajasthan
TXN107166,INV2545,100024,S.I.P.,7959.61,17/06/2025,pending,Gujarat
TXN113122,INV4806,100015,sip,22965.93,02/03/2026,KYC Verified,Tamil Nadu
TXN104158,INV2308,100005,SIP,3573.9,2026-02-14,pending,Kerala
TXN106802,INV2582,100003,SIP,7433.3,11-07-2025,verified,Rajasthan
TXN110749,INV2970,100019,REDEMPTION,75529.33,30-08-2025,VERIFIED,Gujarat
TXN104817,INV2213,100012,Lump Sum,273572.67,21/03/2025,pending,Uttar Pradesh
TXN100182,INV2780,100009,LUMPSUM,217231.62,28/12/2024,Verified,Telangana
TXN112544,INV3310,100019,sip,24238.68,02-06-2026,KYC Verified,West Bengal
TXN109884,INV3191,100006,lump sum,476800.77,04/01/2025,REJECTED,Telangana
TXN111766,INV1016,100008,sip,20101.2,2025-05-20,pending,Tamil Nadu
TXN100651,INV1712,100007,SIP,18357.32,13-04-2026,KYC Verified,Delhi
TXN107428,INV3742,100010,Redeem,295679.15,2024-09-18,REJECTED,West Bengal
TXN111167,INV1457,100007,redeem,244759.28,02-12-2024,rejected,Telangana
TXN104543,INV4263,100002,Lump Sum,235797.18,2024-06-07,verified,Uttar Pradesh
TXN106818,INV3484,100002,sip,18478.64,14/04/2026,VERIFIED,Gujarat
TXN112959,INV2675,100018,sip,15670.12,14/10/2025,verified,Delhi
TXN104428,INV2409,100001,REDEMPTION,73470.56,18/01/2024,VERIFIED,Delhi
TXN102928,INV4949,100025,S.I.P.,5020.02,06/09/2024,Verified,Uttar Pradesh
TXN112748,INV2631,100002,Sip,12663.29,03-08-2024,Verified,West Bengal
TXN112470,INV4640,100006,SIP,4683.51,08-02-2025,Pending,Kerala
TXN100013,INV2607,100014,sip,22086.81,25-05-2024,VERIFIED,Kerala
TXN106067,INV1437,100013,S.I.P.,16051.24,2025-11-09,Verified,Tamil Nadu
TXN111533,INV4708,100002,S.I.P.,12937.41,10-04-2026,Verified,Rajasthan
TXN107017,INV3005,100024,lump sum,436649.28,12-05-2026,Verified,Kerala
TXN109376,INV1544,100003,sip,22245.1,2025-10-26,Verified,West Bengal
TXN109147,INV2926,100002,Lump Sum,316542.94,2024-09-24,Verified,Maharashtra
TXN106264,INV4843,100003,Sip,21986.91,2026-03-19,KYC Verified,Gujarat
TXN108734,INV4714,100007,LUMPSUM,301037.24,06-03-2025,VERIFIED,Delhi
TXN109973,INV3410,100017,Lumpsum,93218.29,24-01-2024,KYC Verified,Uttar Pradesh
TXN111507,INV4521,100016,Lumpsum,186781.47,27/03/2026,Verified,West Bengal
TXN107193,INV3368,100009,Lumpsum,185968.46,2026-04-17,PENDING,Kerala
TXN112787,INV2363,100022,REDEMPTION,47774.12,06/12/2025,VERIFIED,Uttar Pradesh
TXN114199,INV1099,100018,lump sum,113479.93,12-04-2024,KYC Verified,Uttar Pradesh
TXN100227,INV4158,100018,S.I.P.,21803.39,03/08/2025,Verified,Gujarat
TXN112280,INV1166,100004,Sip,14034.54,24-10-2024,verified,Karnataka
TXN107972,INV2574,100015,S.I.P.,23030.37,03-08-2024,verified,Uttar Pradesh
TXN111982,INV1822,100017,Sip,4443.09,31/10/2025,Verified,Kerala
TXN109224,INV2202,100012,SIP,2533.6,01-11-2025,VERIFIED,Uttar Pradesh
TXN113659,INV4111,100019,LUMPSUM,329178.67,2026-04-29,PENDING,Tamil Nadu
TXN102420,INV1557,100009,Redemption,216664.38,2024-11-11,Verified,Karnataka
TXN108702,INV4561,100012,Lumpsum,300434.17,23/11/2025,Verified,Karnataka
TXN108303,INV2104,100001,sip,21151.74,08-04-2026,VERIFIED,Gujarat
TXN110213,INV2802,100002,lump sum,159230.25,14-07-2025,Verified,Delhi
TXN100428,INV1237,100015,LUMPSUM,474757.37,15-11-2024,Pending,Kerala
TXN113158,INV4625,100001,sip,23719.73,04-06-2026,Verified,Telangana
TXN105464,INV4497,100018,sip,10107.27,15-04-2026,verified,Tamil Nadu
TXN113763,INV1892,100013,Sip,22708.86,2024-03-08,Verified,West Bengal
TXN108649,INV3804,100009,Redeem,46069.91,2026-05-06,KYC Verified,Maharashtra
TXN113114,INV1287,100004,sip,6961.6,03-07-2024,VERIFIED,Karnataka
TXN111549,INV1658,100017,LUMPSUM,249471.44,03-06-2025,REJECTED,Tamil Nadu
TXN112383,INV4956,100001,SIP,16352.82,21-04-2026,pending,Gujarat
TXN106211,INV4137,100024,SIP,24987.97,2026-06-04,verified,Maharashtra
TXN104497,INV2102,100019,sip,14621.08,01-03-2025,verified,Telangana
TXN101575,INV4987,100001,REDEMPTION,146930.68,14/07/2024,KYC Verified,West Bengal
TXN114542,INV3965,100020,Sip,3365.53,11/05/2025,pending,Gujarat
TXN101660,INV2008,100023,SIP,11051.36,08/07/2025,KYC Verified,Kerala
TXN113127,INV4661,100025,Redemption,135355.59,05/04/2026,VERIFIED,Rajasthan
TXN100356,INV3920,100022,redeem,52090.26,2025-07-01,verified,Kerala
TXN101573,INV3972,100017,lump sum,7847.86,02-05-2025,verified,Gujarat
TXN100768,INV2882,100005,Sip,930.04,02/04/2026,pending,Karnataka
TXN103986,INV4714,100025,Sip,24798.58,22/12/2025,Verified,Karnataka
TXN101088,INV2335,100021,Sip,16495.39,16/06/2026,VERIFIED,Rajasthan
TXN102046,INV1970,100020,LUMPSUM,155008.14,07/06/2026,Verified,Kerala
TXN113953,INV3937,100015,Lumpsum,27727.99,2025-11-13,VERIFIED,Karnataka
TXN109992,INV1332,100011,SIP,15275.17,04/10/2025,verified,Gujarat
TXN103854,INV2874,100013,S.I.P.,11274.22,13-12-2025,Verified,Maharashtra
TXN109995,INV4562,100005,LUMPSUM,77516.97,2026-04-04,KYC Verified,West Bengal
TXN110811,INV1799,100004,Lumpsum,-204383.5,2025-06-26,Verified,Kerala
TXN100517,INV4414,100016,SIP,12776.22,10-01-2026,VERIFIED,Kerala
TXN100151,INV4392,100022,sip,15856.69,20/06/2024,KYC Verified,Rajasthan
TXN101867,INV1399,100016,sip,10969.74,10-06-2026,Pending,Uttar Pradesh
TXN113834,INV4129,100006,sip,18155.1,24-04-2026,VERIFIED,Delhi
TXN110201,INV2001,100023,Lump Sum,106110.48,09-07-2025,KYC Verified,Tamil Nadu
TXN110019,INV3506,100013,lump sum,406191.32,17-06-2025,Verified,Karnataka
TXN102641,INV3300,100007,Lump Sum,126454.22,19/09/2024,VERIFIED,Maharashtra
TXN111823,INV1403,100018,Lumpsum,232436.97,09/04/2025,KYC Verified,Delhi
TXN101096,INV1680,100010,lump sum,32105.9,09-02-2026,VERIFIED,Telangana
TXN112101,INV4578,100011,SIP,9501.06,2024-06-07,verified,Gujarat
TXN112843,INV4261,100019,Sip,8912.48,28/12/2024,Verified,Tamil Nadu
TXN109775,INV2631,100008,SIP,7010.42,27/12/2024,verified,Karnataka
TXN113291,INV2060,100003,Redeem,56838.43,01-07-2024,VERIFIED,West Bengal
TXN105384,INV3206,100018,SIP,13073.24,07/10/2025,Verified,Karnataka
TXN103846,INV2539,100005,S.I.P.,23751.52,22/02/2025,KYC Verified,Rajasthan
TXN106176,INV2372,100017,Sip,18445.37,23/06/2024,pending,Tamil Nadu
TXN100117,INV1405,100015,lump sum,14420.97,21/01/2024,KYC Verified,Delhi
TXN114502,INV2680,100001,Sip,1218.18,04/06/2026,VERIFIED,Tamil Nadu
TXN104989,INV3902,100008,SIP,24874.91,02-10-2025,VERIFIED,Telangana
TXN113638,INV2223,100018,S.I.P.,17151.07,2024-06-05,VERIFIED,Tamil Nadu
TXN106826,INV2176,100021,SIP,7729.22,17/09/2024,Verified,Telangana
TXN107736,INV2548,100023,LUMPSUM,78375.21,05-01-2026,Verified,West Bengal
TXN110180,INV2136,100020,S.I.P.,11226.55,2024-02-14,KYC Verified,Delhi
TXN113436,INV2448,100010,lump sum,74333.91,06/01/2025,Verified,Uttar Pradesh
TXN100610,INV3173,100014,Redeem,64095.9,05/11/2025,Verified,Karnataka
TXN110066,INV4866,100016,S.I.P.,8549.12,05/06/2025,verified,Maharashtra
TXN111328,INV1954,100007,Sip,6412.27,2024-10-26,KYC Verified,Rajasthan
TXN106330,INV3498,100014,SIP,16478.14,19/01/2024,PENDING,Maharashtra
TXN105112,INV2274,100014,S.I.P.,24795.66,05-09-2025,Verified,West Bengal
TXN104561,INV3918,100013,sip,17510.21,14/12/2025,KYC Verified,Telangana
TXN103269,INV3857,100021,Sip,2992.1,08-07-2024,Pending,Karnataka
TXN102466,INV4971,100015,sip,6395.32,2024-10-31,Verified,Telangana
TXN109656,INV2222,100001,Redemption,40494.03,20-10-2024,verified,Delhi
TXN105295,INV3325,100024,S.I.P.,10596.75,19/02/2024,VERIFIED,Tamil Nadu
TXN113195,INV4203,100008,S.I.P.,22761.98,11-02-2025,KYC Verified,West Bengal
TXN111953,INV1808,100019,lump sum,347530.66,02/10/2025,KYC Verified,Gujarat
TXN102304,INV2395,100014,S.I.P.,9307.05,13/09/2024,Verified,Karnataka
TXN104053,INV1442,100012,SIP,18001.39,15/10/2024,Verified,Uttar Pradesh
TXN112983,INV3616,100014,SIP,4955.8,05/08/2025,KYC Verified,Karnataka
TXN105198,INV2008,100019,Lump Sum,118618.78,04-02-2024,KYC Verified,Rajasthan
TXN100703,INV1224,100010,lump sum,20621.98,29-05-2024,VERIFIED,Gujarat
TXN114841,INV4691,100011,S.I.P.,578.65,21/02/2026,PENDING,Gujarat
TXN104398,INV1854,100013,S.I.P.,3137.24,30-04-2024,verified,Tamil Nadu
TXN103770,INV3551,100018,lump sum,27235.43,12-07-2025,Verified,Gujarat
TXN111977,INV2105,100001,Lumpsum,333060.11,22/06/2024,KYC Verified,Gujarat
TXN114935,INV1980,100023,Sip,15864.7,2024-06-08,verified,West Bengal
TXN104015,INV4962,100011,SIP,21823.67,13-01-2025,VERIFIED,Delhi
TXN106416,INV2533,100024,SIP,3782.78,12-02-2026,VERIFIED,Telangana
TXN111971,INV3519,100019,sip,16274.22,15-06-2024,Verified,Tamil Nadu
TXN113747,INV4004,100011,SIP,12155.87,2025-05-11,KYC Verified,Kerala
TXN101953,INV4249,100022,sip,11555.5,2026-04-23,Pending,Delhi
TXN106073,INV1406,100021,Redemption,139429.23,2024-12-07,KYC Verified,Uttar Pradesh
TXN113530,INV4344,100017,LUMPSUM,352988.87,04-10-2025,VERIFIED,Tamil Nadu
TXN105977,INV3993,100012,Sip,4107.73,21/03/2025,KYC Verified,West Bengal
TXN100426,INV3381,100017,Sip,9132.49,2024-12-26,verified,Karnataka
TXN108108,INV2216,100001,sip,19400.62,17/08/2024,Rejected,West Bengal
TXN112632,INV1081,100004,lump sum,494210.76,12-04-2024,verified,Rajasthan
TXN112386,INV3878,100009,sip,22782.43,16/12/2025,PENDING,Telangana
TXN106695,INV3991,100006,S.I.P.,8800.86,27-12-2024,VERIFIED,Kerala
TXN100171,INV2015,100023,Lumpsum,-336252.74,05-04-2024,Pending,Rajasthan
TXN109759,INV4792,100002,SIP,2804.59,2024-01-26,VERIFIED,West Bengal
TXN101089,INV2243,100003,lump sum,163327.25,2025-12-18,Verified,Delhi
TXN106388,INV3622,100010,sip,15510.07,18/11/2025,VERIFIED,Gujarat
TXN109056,INV4725,100006,Lump Sum,-317921.76,2025-11-23,Pending,West Bengal
TXN103864,INV1151,100017,Lump Sum,499728.01,2025-08-29,Verified,Uttar Pradesh
TXN111937,INV3643,100011,SIP,21288.23,30/05/2026,VERIFIED,Tamil Nadu
TXN106839,INV3397,100013,Sip,9579.73,24/06/2025,Verified,Uttar Pradesh
TXN104433,INV3500,100021,S.I.P.,19556.83,2025-08-27,Verified,Kerala
TXN110205,INV1734,100001,SIP,15968.66,2026-05-01,VERIFIED,Tamil Nadu
TXN107442,INV3290,100015,Lumpsum,87417.28,2025-12-25,Verified,Uttar Pradesh
TXN101561,INV3076,100019,Sip,21950.92,2025-06-13,VERIFIED,West Bengal
TXN103163,INV3017,100010,SIP,2283.98,01-05-2026,Verified,Delhi
TXN109880,INV1249,100021,Lumpsum,101394.74,13/12/2024,pending,Rajasthan
TXN105913,INV2934,100001,REDEMPTION,175608.42,10/04/2025,verified,Uttar Pradesh
TXN106537,INV2636,100004,sip,4534.78,11-02-2024,VERIFIED,Maharashtra
TXN111854,INV1202,100023,sip,13924.4,2024-01-08,VERIFIED,Delhi
TXN109963,INV2959,100018,Sip,4919.58,2024-11-14,VERIFIED,Karnataka
TXN105383,INV1142,100008,LUMPSUM,123595.87,09-08-2025,KYC Verified,Gujarat
TXN100984,INV2524,100023,Sip,11029.48,14-05-2024,verified,Delhi
TXN100754,INV4696,100024,S.I.P.,970.66,23/02/2024,PENDING,Uttar Pradesh
TXN106184,INV1657,100019,LUMPSUM,18013.48,29-01-2026,PENDING,Tamil Nadu
TXN108701,INV1358,100022,lump sum,426862.75,26-01-2025,VERIFIED,Gujarat
TXN105107,INV3861,100019,SIP,16035.21,11-12-2024,KYC Verified,Maharashtra
TXN110216,INV1240,100024,Sip,16035.44,2025-03-17,verified,West Bengal
TXN114190,INV1966,100006,Lumpsum,471551.98,08/06/2025,Verified,Uttar Pradesh
TXN110459,INV3440,100013,Redemption,97398.65,14/05/2025,KYC Verified,Maharashtra
TXN106272,INV1290,100017,Lump Sum,472301.04,2026-02-24,VERIFIED,Maharashtra
TXN106866,INV2874,100012,Lump Sum,464386.0,2025-11-14,KYC Verified,Telangana
TXN109445,INV3958,100014,lump sum,329634.48,10/09/2024,Verified,Uttar Pradesh
TXN110513,INV4148,100019,SIP,18708.9,2026-06-21,Verified,Maharashtra
TXN112507,INV3419,100011,Lumpsum,259043.45,15/05/2026,KYC Verified,Rajasthan
TXN100403,INV1278,100025,Sip,7903.17,2025-02-27,verified,Karnataka
TXN109487,INV3162,100002,S.I.P.,19810.39,2024-09-14,Verified,Delhi
TXN112736,INV3511,100016,S.I.P.,7353.29,02-11-2024,verified,Rajasthan
TXN110652,INV1262,100023,SIP,8297.71,24/02/2026,PENDING,Delhi
TXN109166,INV2148,100001,sip,18603.19,08-09-2024,verified,Telangana
TXN109582,INV3648,100025,sip,23085.96,15-04-2025,KYC Verified,Gujarat
TXN103894,INV3380,100005,redeem,37254.56,12-09-2024,Verified,Uttar Pradesh
TXN109321,INV1112,100024,Lump Sum,462219.64,10/03/2025,REJECTED,Karnataka
TXN103144,INV1159,100008,lump sum,123604.39,17/10/2025,verified,West Bengal
TXN105901,INV3647,100004,sip,10822.39,2025-02-22,VERIFIED,Maharashtra
TXN103414,INV2495,100011,LUMPSUM,202889.89,23/02/2025,pending,Kerala
TXN104313,INV4547,100008,SIP,12237.75,11-08-2025,Verified,Rajasthan
TXN109847,INV4953,100007,LUMPSUM,341952.5,20-02-2025,Verified,Delhi
TXN100067,INV2776,100014,Lumpsum,441647.27,19/05/2026,Verified,Kerala
TXN101624,INV1095,100014,lump sum,229297.08,29/01/2024,Verified,Telangana
TXN113412,INV4055,100011,S.I.P.,4689.62,08/03/2026,verified,Gujarat
TXN113222,INV2123,100010,sip,1638.31,2025-07-29,KYC Verified,Gujarat
TXN107026,INV4755,100005,sip,17793.16,2024-06-10,VERIFIED,Kerala
TXN105171,INV4242,100025,S.I.P.,24720.95,05/12/2025,VERIFIED,Tamil Nadu
TXN104043,INV2554,100020,SIP,3040.17,21/03/2026,verified,Gujarat
TXN102783,INV3098,100002,LUMPSUM,272820.36,23/06/2025,KYC Verified,Rajasthan
TXN110231,INV2869,100018,lump sum,266138.93,2024-06-17,verified,Gujarat
TXN106661,INV1555,100025,Sip,18929.44,15/06/2026,Rejected,Karnataka
TXN107987,INV4972,100018,Redemption,271662.25,29/05/2024,verified,Telangana
TXN110816,INV3268,100020,Lump Sum,450824.3,2026-02-01,Verified,Uttar Pradesh
TXN100496,INV1410,100018,S.I.P.,15460.73,2025-10-03,PENDING,West Bengal
TXN101317,INV3412,100001,Redemption,105605.56,2025-07-08,PENDING,Tamil Nadu
TXN100141,INV2511,100022,Lump Sum,161692.65,04/07/2025,Verified,West Bengal
TXN101133,INV2381,100009,SIP,14253.54,08-08-2024,KYC Verified,Maharashtra
TXN103395,INV3378,100001,sip,18263.91,08/08/2024,VERIFIED,Maharashtra
TXN113618,INV1375,100015,S.I.P.,20404.39,2025-05-12,VERIFIED,Rajasthan
TXN111242,INV1774,100002,sip,1126.67,08-08-2025,KYC Verified,Telangana
TXN109298,INV4897,100023,S.I.P.,4087.09,19/04/2026,VERIFIED,West Bengal
TXN109783,INV4979,100007,Lumpsum,243885.24,2025-07-13,verified,Rajasthan
TXN113435,INV4349,100001,LUMPSUM,128705.18,18/08/2025,Pending,Gujarat
TXN105292,INV1930,100021,Lumpsum,357281.98,2024-09-08,verified,Kerala
TXN104530,INV4411,100011,sip,5711.48,2025-12-19,Pending,Tamil Nadu
TXN102841,INV2419,100019,lump sum,397081.73,2024-12-16,verified,West Bengal
TXN102704,INV1890,100010,Lump Sum,429408.13,2025-03-24,verified,Delhi
TXN102504,INV2903,100023,S.I.P.,10548.67,25/05/2026,Verified,Maharashtra
TXN110729,INV4189,100006,SIP,8532.44,17/04/2025,verified,Telangana
TXN109537,INV2761,100004,sip,12304.79,25-04-2024,VERIFIED,Uttar Pradesh
TXN109218,INV2937,100010,Lump Sum,172752.24,26-11-2025,rejected,Uttar Pradesh
TXN100398,INV4933,100009,Sip,3216.57,2025-08-11,VERIFIED,Delhi
TXN114139,INV3229,100019,SIP,3364.84,2025-09-22,verified,Kerala
TXN104909,INV1848,100018,LUMPSUM,139738.57,2025-06-01,KYC Verified,West Bengal
TXN102682,INV1786,100017,lump sum,241001.41,01/06/2024,VERIFIED,Tamil Nadu
TXN114173,INV4696,100011,LUMPSUM,101952.19,15-05-2024,Verified,Kerala
TXN108053,INV4418,100020,redeem,262984.71,13/07/2025,VERIFIED,Karnataka
TXN107049,INV4962,100021,lump sum,166952.59,2025-06-01,PENDING,Kerala
TXN113961,INV1797,100002,Sip,5890.65,2026-06-13,Pending,Tamil Nadu
TXN106380,INV2680,100003,sip,3667.76,2024-11-25,VERIFIED,West Bengal
TXN100731,INV1645,100012,S.I.P.,13823.48,25/03/2025,Verified,Kerala
TXN103735,INV2908,100014,S.I.P.,16336.63,2025-12-31,KYC Verified,Rajasthan
TXN114844,INV4222,100005,Sip,8672.62,2025-09-10,verified,Maharashtra
TXN108198,INV1846,100013,REDEMPTION,57987.69,2025-11-06,VERIFIED,Uttar Pradesh
TXN113116,INV1453,100015,Sip,1850.85,09/05/2024,Rejected,Karnataka
TXN110051,INV4297,100010,Lumpsum,174653.46,24/03/2026,VERIFIED,West Bengal
TXN114363,INV4218,100023,redeem,189981.69,19/09/2024,KYC Verified,Uttar Pradesh
TXN104135,INV4568,100002,Redeem,61038.68,13/01/2025,Verified,Telangana
TXN104662,INV2984,100005,Sip,535.53,30/04/2024,verified,Rajasthan
TXN102988,INV3339,100016,REDEMPTION,217983.61,27-01-2025,VERIFIED,Kerala
TXN104268,INV3715,100005,LUMPSUM,379108.99,19-09-2025,VERIFIED,Telangana
TXN108152,INV1695,100009,LUMPSUM,478383.94,16/06/2026,verified,Telangana
TXN105108,INV3953,100003,lump sum,52445.57,28/07/2024,Verified,Delhi
TXN100061,INV2309,100005,Sip,23525.75,16/07/2024,KYC Verified,Maharashtra
TXN104786,INV1846,100005,S.I.P.,6874.49,2024-02-25,KYC Verified,Telangana
TXN111315,INV3799,100018,SIP,5881.34,24/11/2024,VERIFIED,Maharashtra
TXN109794,INV3285,100006,redeem,83511.54,28/06/2025,Verified,Kerala
TXN110097,INV3700,100011,S.I.P.,14013.65,2025-12-31,Verified,Karnataka
